price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,zipcode,lat,long,sqft_living15,sqft_lot15,sale_age,age,renovated,basement,viewed
300000.0,3,1.0,1220,13000,1.0,0,4,7,1220,98133,47.7608,-122.353,1510,12600,59,59,0,0,0
216650.0,3,3.5,1540,1427,2.0,0,3,7,1360,98109,47.542,-122.322,1220,4000,7,7,0,1,0
223990.0,2,2.25,1061,2884,2.0,0,3,7,1061,98002,47.346,-122.218,1481,2887,2,2,0,0,0
220000.0,4,1.0,1200,6000,1.5,0,3,6,1200,98106,47.5307,-122.352,950,4000,91,91,0,0,0
3600000.0,3,3.25,5020,12431,2.0,1,3,10,3420,98144,47.5925,-122.287,3680,12620,12,73,1,1,1
310000.0,3,1.0,1330,3740,1.5,0,3,6,1330,98118,47.5502,-122.274,1330,5053,111,111,0,0,0
360000.0,2,1.75,1230,1107,2.0,0,3,8,1230,98029,47.5475,-121.999,1380,1107,8,8,0,0,0
635000.0,2,2.5,1390,1132,2.0,0,3,8,1130,98102,47.6228,-122.319,1400,1237,9,9,0,1,0
599950.0,4,3.5,2500,3080,2.0,0,3,8,1810,98052,47.6749,-122.14,2060,3295,6,6,0,1,0
220000.0,3,1.0,1180,5002,1.5,0,3,7,1180,98155,47.7529,-122.324,1470,8410,68,68,0,0,0
372000.0,4,2.5,2070,8658,2.0,0,3,8,2070,98178,47.5072,-122.257,2010,7215,15,15,0,0,0
332900.0,3,1.5,1190,11996,1.0,0,4,7,1190,98077,47.7561,-122.071,1190,9756,46,46,0,0,0
380000.0,3,2.5,2280,10255,2.0,0,4,8,2280,98058,47.4334,-122.161,2310,10094,30,30,0,0,0
471000.0,4,1.75,1450,3750,1.0,0,4,7,950,98105,47.6706,-122.3,1850,4000,89,89,0,1,0
1185000.0,4,2.75,2850,3000,2.5,0,3,9,2530,98112,47.6406,-122.304,2083,4500,12,12,0,1,0
684000.0,4,3.5,3040,8414,2.0,0,3,9,2420,98059,47.5222,-122.157,3470,8066,4,4,0,1,0
750000.0,3,2.25,2250,5301,2.0,0,4,8,1510,98115,47.6741,-122.271,2240,7200,39,39,0,1,0
612125.0,2,1.5,1670,6000,1.0,0,3,7,1090,98119,47.6517,-122.374,1670,6000,65,65,0,1,0
455500.0,3,1.75,2290,19000,1.0,0,4,9,1650,98042,47.3837,-122.158,2900,13034,42,42,0,1,0
330000.0,4,2.0,1750,5202,1.0,0,4,6,1070,98108,47.5677,-122.317,2090,5400,72,72,0,1,1
654000.0,3,2.5,3240,60840,2.0,0,3,7,3240,98045,47.5192,-121.764,2570,204732,18,18,0,0,0
323000.0,4,2.75,1970,7213,1.0,0,3,8,1170,98058,47.4424,-122.126,1980,7045,37,37,0,1,0
315000.0,3,3.25,1480,983,2.0,0,3,8,1180,98106,47.5555,-122.363,1330,1062,1,1,0,1,0
392000.0,4,2.75,1940,6555,2.0,0,3,8,1940,98038,47.3701,-122.041,1840,6912,24,24,0,0,0
782000.0,4,2.5,2830,20345,2.0,0,3,10,1980,98004,47.6462,-122.191,2830,13732,35,35,0,1,0
298500.0,4,2.5,1890,5954,2.0,0,3,7,1890,98092,47.3293,-122.194,2030,5880,11,11,0,0,0
3650000.0,6,4.75,5480,19401,1.5,1,5,11,3910,98105,47.6515,-122.277,3510,15810,79,79,0,1,1
374000.0,3,2.5,2185,6042,2.0,0,3,9,2185,98030,47.3573,-122.202,2297,5876,6,6,0,0,0
850000.0,3,2.25,1950,3600,1.5,0,5,8,1430,98119,47.637,-122.363,1950,3600,103,103,0,1,0
785000.0,4,2.5,3210,24527,1.5,0,3,11,3210,98074,47.6399,-122.052,3280,24527,31,31,0,0,0
615000.0,4,2.25,2500,10062,1.0,0,3,8,1600,98052,47.639,-122.1,2500,9750,39,39,0,1,0
599832.0,3,2.75,3230,5200,2.0,0,3,9,2680,98065,47.519,-121.878,3100,4900,1,1,0,1,0
1075000.0,3,3.0,4020,435600,1.5,0,3,10,4020,98045,47.4418,-121.731,2590,283140,16,16,0,0,1
226000.0,3,1.75,1490,6269,1.0,0,4,6,990,98056,47.4917,-122.188,1490,7722,71,71,0,1,0
421500.0,4,3.0,2793,5703,2.0,0,3,9,2793,98030,47.3682,-122.178,2793,5704,6,6,0,0,0
406550.0,5,2.75,2400,15781,1.0,0,4,7,1200,98074,47.622,-122.059,2390,7500,40,40,0,1,0
360000.0,3,2.5,1530,1131,3.0,0,3,8,1530,98103,47.6993,-122.346,1530,1509,5,5,0,0,0
520000.0,2,1.75,1340,1368,2.0,0,3,7,1060,98122,47.618,-122.311,2480,1707,8,8,0,1,0
329950.0,2,1.0,1140,5250,1.5,0,4,6,1140,98133,47.731,-122.341,1450,5250,65,65,0,0,0
550000.0,4,2.0,2250,7500,1.0,0,5,7,1200,98005,47.5877,-122.157,1440,7500,58,58,0,1,0
425000.0,4,2.25,2060,8540,1.0,0,4,7,1540,98034,47.734,-122.19,1560,7700,47,47,0,1,0
1610000.0,5,4.5,6085,142725,3.0,0,3,11,6085,98014,47.6085,-121.952,4830,128457,14,14,0,0,0
185000.0,3,1.0,1240,9198,1.5,0,4,7,1240,98032,47.37,-122.297,1170,8970,55,55,0,0,0
345000.0,3,2.5,2340,8414,1.0,0,3,7,1280,98188,47.4685,-122.265,2340,7268,22,22,0,1,0
585000.0,3,3.5,1700,2197,2.0,0,3,8,1260,98116,47.5767,-122.41,1360,1418,4,4,0,1,0
325000.0,3,2.25,2450,49658,1.0,0,3,7,1770,98045,47.486,-121.726,1340,121097,36,36,0,1,0
220000.0,3,1.0,1460,10200,1.0,0,4,7,1460,98055,47.4238,-122.197,1460,8500,57,57,0,0,0
716100.0,3,1.0,1640,4000,1.5,0,5,7,1640,98103,47.6563,-122.351,2140,4000,105,105,0,0,0
313999.0,4,2.25,1870,4198,2.0,0,3,7,1870,98038,47.3657,-122.021,1870,4184,6,6,0,0,0
450000.0,3,2.0,1610,4364,2.0,0,3,8,1610,98029,47.5672,-122.004,2010,4364,19,19,0,0,0
380000.0,2,1.75,1800,7191,1.0,0,4,7,990,98056,47.4828,-122.191,1940,7400,63,63,0,1,1
572000.0,3,1.5,1680,13751,1.0,0,4,7,1680,98040,47.5716,-122.227,1760,13500,63,63,0,0,0
343888.0,4,2.5,2060,5607,2.0,0,3,7,2060,98058,47.4365,-122.144,2060,5367,12,12,0,0,0
474950.0,3,2.25,1850,2575,2.0,0,3,9,1850,98118,47.5525,-122.273,1080,4120,1,1,0,0,0
410000.0,4,2.25,2200,8292,2.0,0,3,7,2200,98155,47.7456,-122.315,1090,8290,24,24,0,0,0
295000.0,1,1.0,520,5600,1.0,0,3,6,520,98116,47.5579,-122.395,1030,5265,96,96,0,0,0
635000.0,3,2.5,1960,7200,1.0,0,4,8,980,98118,47.5655,-122.27,1440,7200,74,74,0,1,0
275000.0,5,2.5,2570,17234,1.0,0,3,7,1300,98133,47.7753,-122.355,1760,7969,56,56,0,1,0
185000.0,2,1.0,1122,9100,1.0,0,4,6,1122,98023,47.328,-122.341,840,9344,55,55,0,0,0
239000.0,2,1.0,1130,15190,1.0,0,4,7,1130,98032,47.3902,-122.283,1490,16920,60,60,0,0,0
840000.0,4,2.5,2480,4602,2.0,0,3,9,2480,98052,47.6835,-122.161,3480,5739,15,15,0,0,0
644000.0,4,2.5,3310,4839,2.0,0,3,9,3310,98072,47.773,-122.161,3240,5280,8,8,0,0,0
515000.0,2,1.0,970,3300,1.0,0,4,7,970,98103,47.6609,-122.343,1060,3600,99,99,0,0,0
276200.0,2,1.75,1370,4495,1.0,0,4,8,1370,98198,47.3794,-122.317,1370,4686,40,40,0,0,0
400000.0,4,1.75,1770,12875,1.0,0,3,8,1770,98028,47.7438,-122.247,2150,12875,27,27,0,0,0
769900.0,4,3.5,2730,3047,2.0,0,3,8,2400,98116,47.5797,-122.391,1980,4600,8,8,0,1,0
585000.0,4,2.5,2250,4119,2.0,0,3,8,2250,98075,47.5973,-122.034,2290,3115,14,14,0,0,0
570000.0,4,1.75,1860,7700,1.0,0,4,8,1860,98008,47.62600000000001,-122.112,1860,7700,50,50,0,0,0
490000.0,3,1.0,920,4800,1.0,0,4,6,780,98117,47.6937,-122.362,1370,4800,89,89,0,1,0
587100.0,3,2.25,1670,6414,1.0,0,4,8,1670,98117,47.6921,-122.386,2130,7035,54,54,0,0,0
329900.0,3,2.0,1380,5198,1.0,0,4,7,1380,98106,47.5514,-122.357,1320,6827,33,33,0,0,0
725000.0,5,3.75,3360,6000,2.0,0,3,8,2640,98118,47.558,-122.277,1930,6000,15,51,1,1,0
445000.0,3,2.5,2250,9608,2.0,0,3,8,2250,98045,47.4865,-121.802,2020,9834,21,21,0,0,0
380000.0,3,2.5,1840,6985,1.0,0,3,7,1290,98133,47.7586,-122.342,2160,7990,43,43,0,1,0
255000.0,3,2.0,1490,7599,1.0,0,3,7,1490,98042,47.3687,-122.088,1560,7710,25,25,0,0,0
355000.0,3,1.0,1360,8968,1.0,0,3,7,1360,98125,47.7105,-122.289,1490,7355,58,58,0,0,0
285000.0,3,1.5,1400,7582,1.0,0,3,7,1400,98148,47.4536,-122.33,1280,7872,59,59,0,0,0
1050000.0,4,1.0,1330,9729,1.0,0,3,6,1330,98004,47.6223,-122.208,2920,10353,63,63,0,0,0
749400.0,4,2.5,3240,20301,2.0,0,3,10,3240,98052,47.719,-122.114,3010,23650,29,29,0,0,0
1490000.0,5,3.5,3620,7821,2.0,0,3,10,2790,98040,47.5738,-122.215,2690,9757,4,56,1,1,1
950000.0,5,3.25,3400,7452,2.0,0,3,10,3400,98007,47.6141,-122.136,2650,8749,15,15,0,0,0
264500.0,3,2.5,1630,8346,1.0,0,3,8,1630,98092,47.2622,-122.219,2110,8619,25,25,0,0,0
1385000.0,3,3.0,2490,3600,2.0,0,4,8,1790,98119,47.6313,-122.369,2490,3600,103,103,0,1,1
199950.0,5,2.5,1740,8750,1.0,0,4,7,1740,98198,47.3904,-122.299,1740,8750,55,55,0,0,0
969950.0,3,2.5,2830,3750,3.0,0,3,10,2830,98117,47.6798,-122.385,1780,5100,0,0,0,0,0
405000.0,3,2.5,1500,9636,2.0,0,3,7,1500,98011,47.75,-122.176,1700,9656,20,20,0,0,0
322500.0,4,2.75,2060,6659,1.0,0,3,7,1280,98058,47.4276,-122.157,2020,8720,33,33,0,1,0
425000.0,4,1.75,1820,6000,1.0,0,3,7,930,98115,47.6872,-122.296,1590,6000,73,73,0,1,0
275000.0,3,1.5,1060,6954,1.0,0,4,6,1060,98106,47.5498,-122.355,1560,6954,31,31,0,0,0
181000.0,2,1.5,720,5120,1.0,0,3,6,720,98106,47.5218,-122.357,1150,2566,61,61,0,0,0
475000.0,3,2.5,1700,9100,1.0,0,3,8,1160,98126,47.5369,-122.378,1590,8374,16,16,0,1,0
376950.0,4,2.5,2643,5750,2.0,0,3,8,2643,98030,47.3519,-122.173,2406,5772,2,2,0,0,0
476000.0,4,3.0,2890,6885,1.0,0,3,7,1590,98115,47.6763,-122.282,2180,6885,0,69,1,1,0
480000.0,2,1.0,820,4200,1.0,0,3,7,820,98112,47.6249,-122.298,1290,4000,35,35,0,0,0
229000.0,3,2.0,1760,9900,1.0,0,4,7,1760,98166,47.4783,-122.338,1190,9900,71,71,0,0,0
226950.0,2,1.0,930,6600,1.0,0,3,6,930,98168,47.4868,-122.33,1250,6600,57,57,0,0,0
669888.0,4,2.75,2550,7591,2.0,0,3,9,2550,98059,47.5302,-122.147,2670,7796,25,25,0,0,0
555750.0,3,1.0,1060,4880,1.0,0,2,6,910,98118,47.5545,-122.288,1200,4880,102,102,0,1,0
280000.0,4,2.25,2100,8075,2.0,0,3,8,2100,98003,47.3251,-122.329,2100,7464,37,37,0,0,0
315000.0,2,1.0,1010,7338,2.0,0,4,7,1010,98056,47.5123,-122.19,1220,7719,33,33,0,0,0
499950.0,3,1.5,1360,11250,1.0,0,4,7,1360,98006,47.5697,-122.177,1440,11250,59,59,0,0,0
453000.0,3,2.5,1820,16300,1.0,0,4,7,1220,98166,47.4582,-122.365,1870,16300,60,60,0,1,0
700000.0,3,2.5,2060,10650,1.0,0,5,8,1050,98006,47.5627,-122.137,2690,8850,39,39,0,1,0
347500.0,3,2.5,1890,7053,2.0,0,4,8,1890,98031,47.3967,-122.183,2000,7226,22,22,0,0,0
600000.0,4,3.25,4690,14930,2.0,0,3,10,3680,98155,47.7718,-122.283,2910,13320,19,19,0,1,1
286000.0,2,1.0,780,3475,1.0,0,4,5,780,98045,47.4944,-121.789,1210,6769,84,84,0,0,0
1212500.0,4,3.5,4560,16643,1.0,0,3,12,2230,98006,47.5521,-122.115,4060,15177,19,19,0,1,1
580000.0,3,2.5,1740,1236,3.0,0,3,8,1740,98116,47.5891,-122.387,1740,1280,6,6,0,0,1
630000.0,3,1.75,1710,8767,1.0,0,4,8,1710,98033,47.6945,-122.188,2050,9200,28,28,0,0,0
730000.0,6,2.25,2660,13579,2.0,0,3,7,2660,98125,47.7142,-122.286,1120,8242,25,78,1,0,0
1300000.0,3,2.5,3350,7752,1.0,0,3,9,2180,98008,47.6263,-122.099,2570,7988,5,5,0,1,0
850000.0,3,2.5,3300,11570,2.0,0,3,9,3300,98006,47.5599,-122.121,3280,11446,20,20,0,0,0
410000.0,3,1.75,1660,6250,1.0,0,3,7,830,98116,47.5859,-122.385,1660,5750,34,34,0,1,0
325000.0,2,2.25,1550,2285,2.0,0,3,8,1550,98106,47.5398,-122.369,1550,2135,8,8,0,0,0
596500.0,4,2.25,1770,8505,2.0,0,3,8,1770,98052,47.6904,-122.102,1880,8939,29,29,0,0,0
1020000.0,3,2.25,1670,4800,1.5,0,3,8,1670,98119,47.6356,-122.367,2300,4800,111,111,0,0,1
180250.0,2,0.75,900,9600,1.0,0,3,6,900,98166,47.4604,-122.339,1250,14280,73,73,0,0,0
528000.0,3,2.75,2160,4086,1.0,0,3,7,1380,98126,47.5352,-122.38,1300,4080,27,27,0,1,0
405500.0,2,2.75,1350,1252,2.0,0,3,8,1120,98136,47.522,-122.39,1410,1265,8,8,0,1,0
1850000.0,4,3.25,3480,6000,3.0,0,3,8,3480,98109,47.6353,-122.353,2200,4080,0,0,0,0,0
230000.0,3,1.75,1340,8250,1.0,0,3,7,1100,98042,47.3668,-122.09,1540,7860,29,29,0,1,0
789000.0,3,3.0,3740,39640,2.0,0,3,10,3740,98070,47.4036,-122.462,2930,26136,23,23,0,0,1
527950.0,4,1.75,1760,3600,1.0,0,5,7,880,98103,47.6889,-122.33,1500,5580,88,88,0,1,0
688000.0,3,3.0,3450,16200,2.0,0,3,10,3450,98074,47.6319,-122.041,3130,12150,31,31,0,0,0
1057000.0,2,1.5,2370,184231,2.0,0,3,11,2370,98045,47.4543,-121.778,3860,151081,9,9,0,0,0
999999.0,3,2.5,2100,4097,2.0,0,3,9,2100,98004,47.5983,-122.2,1780,4764,7,7,0,0,0
355000.0,4,2.5,2390,6775,2.0,0,3,7,2390,98056,47.4811,-122.182,2560,6346,11,11,0,0,0
1197350.0,4,2.5,2770,7800,2.0,0,3,10,2770,98033,47.684,-122.205,2720,10000,15,15,0,0,0
254600.0,3,2.0,1470,20000,1.0,0,4,7,1470,98002,47.2973,-122.08,1390,30056,46,46,0,0,0
630000.0,4,2.0,2000,5000,1.5,0,5,7,2000,98144,47.5787,-122.293,2200,5000,90,90,0,0,0
670000.0,3,3.0,2980,3730,2.0,0,3,9,2980,98029,47.5533,-121.995,2710,3640,9,9,0,0,0
319950.0,2,1.0,1240,5500,1.5,0,3,6,1240,98118,47.5257,-122.263,1520,5500,94,94,0,0,0
550000.0,4,3.0,2360,6678,1.0,0,3,8,1760,98115,47.6919,-122.313,1640,6380,65,65,0,1,0
250000.0,1,1.5,1180,1688,2.0,0,3,8,1070,98126,47.549,-122.372,1380,2059,8,8,0,1,0
1135000.0,6,4.25,6900,244716,2.0,0,4,9,4820,98077,47.7506,-122.012,4170,266587,12,12,0,1,0
324950.0,3,1.0,1210,7440,1.0,0,3,7,1210,98155,47.7402,-122.323,1120,7440,65,65,0,0,0
477000.0,3,1.0,960,3600,1.0,0,4,7,960,98117,47.6758,-122.369,1580,5000,108,108,0,0,0
531500.0,4,2.75,3110,49765,1.0,0,4,8,3110,98010,47.3343,-122.044,1880,19709,42,56,1,0,0
610000.0,6,2.5,3610,12033,2.0,0,3,8,3210,98011,47.7692,-122.219,2210,8577,44,44,0,1,0
443000.0,3,1.75,1810,7950,1.0,0,4,7,1810,98008,47.6236,-122.117,1680,7725,46,46,0,0,0
385000.0,3,1.75,2160,5863,1.5,0,4,7,1260,98144,47.5729,-122.315,1590,3000,86,86,0,1,0
320000.0,2,1.0,1210,7040,1.0,0,3,7,1210,98155,47.745,-122.297,1210,7205,62,62,0,0,0
237000.0,3,2.0,1210,6634,1.0,0,4,7,1210,98031,47.4097,-122.193,1560,7200,29,29,0,0,0
865000.0,4,2.5,2260,13600,1.0,0,4,8,1770,98040,47.5436,-122.233,2630,13995,40,40,0,1,0
239900.0,4,1.75,1480,9523,1.0,0,3,7,1120,98030,47.3732,-122.217,1590,8300,55,55,0,1,0
555000.0,2,1.5,1190,1361,2.0,0,3,8,1190,98122,47.6161,-122.302,1280,3360,8,8,0,0,0
435000.0,4,2.5,2650,9065,2.0,0,3,7,2650,98019,47.7258,-121.959,2590,13218,15,15,0,0,0
582000.0,3,1.75,1820,3140,2.0,0,5,8,1820,98136,47.5271,-122.384,2030,5499,24,65,1,0,0
450000.0,2,1.75,2130,6574,1.0,0,3,8,1500,98199,47.6529,-122.411,2130,6275,69,69,0,1,0
502000.0,4,1.5,1700,8400,1.0,0,3,7,1700,98177,47.7677,-122.359,1750,8475,62,62,0,0,0
430000.0,3,2.25,1470,1703,2.0,0,3,8,1470,98029,47.5478,-121.999,1380,1107,9,9,0,0,0
277000.0,4,2.5,1850,5880,2.0,0,3,8,1850,98092,47.3322,-122.173,2370,6500,16,16,0,0,0
467000.0,3,1.0,1220,8040,1.5,0,3,7,1220,98125,47.7133,-122.308,1360,8040,50,50,0,0,0
530000.0,4,2.25,2240,8376,1.0,0,3,8,1740,98074,47.6323,-122.029,1890,7875,30,30,0,1,0
490000.0,3,1.75,1720,12540,1.0,0,4,7,1720,98006,47.5699,-122.177,1440,11850,58,58,0,0,0
499950.0,2,2.5,1320,1157,2.0,0,3,8,990,98107,47.6689,-122.363,1550,1519,0,0,0,1,0
515000.0,3,1.75,1600,20873,1.0,0,3,8,1600,98006,47.5632,-122.182,2640,18364,59,59,0,0,0
280000.0,3,1.75,2630,6500,1.0,0,3,7,1330,98055,47.4878,-122.221,2520,6500,56,56,0,1,0
618000.0,4,2.25,2470,7350,1.0,0,3,7,1600,98052,47.6936,-122.128,1970,7700,36,36,0,1,0
405000.0,3,1.0,960,3960,1.0,0,3,7,960,98199,47.6465,-122.404,1550,6050,71,71,0,0,0
551000.0,5,3.75,3090,4943,2.0,0,3,10,3090,98058,47.4594,-122.133,3191,5561,4,4,0,0,0
241450.0,3,1.0,1100,8138,1.0,0,3,7,1100,98155,47.7393,-122.325,1440,8131,65,65,0,0,0
265000.0,3,2.5,1720,6271,2.0,0,3,7,1720,98038,47.3898,-122.049,1570,6587,21,21,0,0,0
1650000.0,4,3.25,3920,881654,3.0,0,3,11,3920,98024,47.5385,-121.896,2970,112384,13,13,0,0,1
720000.0,5,2.5,2900,9525,2.0,0,3,9,2900,98006,47.5442,-122.138,2910,11854,25,25,0,0,0
450500.0,3,1.0,1410,9384,1.0,0,3,7,1410,98133,47.7161,-122.33,1990,9384,67,67,0,0,0
325000.0,4,2.25,1920,11603,2.0,0,4,7,1920,98058,47.4315,-122.169,1840,7350,47,47,0,0,0
475000.0,3,2.75,1890,3938,2.0,0,3,8,1890,98065,47.5336,-121.867,1890,4142,16,16,0,0,0
713000.0,5,2.75,2580,9242,2.0,0,4,8,1720,98007,47.5943,-122.133,2240,9316,47,47,0,1,1
320000.0,4,2.25,1550,7579,2.0,0,3,8,1550,98038,47.354,-122.047,1630,6397,22,22,0,0,0
365000.0,4,1.5,1820,12327,1.0,0,4,7,1380,98006,47.5767,-122.144,1450,9256,59,59,0,1,0
380000.0,3,1.5,1520,4288,1.0,0,3,7,1020,98136,47.5284,-122.387,1660,4288,65,65,0,1,0
569950.0,4,2.5,3230,5899,2.0,0,3,8,3230,98065,47.515,-121.869,2720,5899,2,2,0,0,0
630000.0,5,2.0,2330,6783,1.0,0,3,7,1310,98115,47.6955,-122.295,1930,6783,58,58,0,1,0
349950.0,2,1.75,1640,4176,1.0,0,4,7,1040,98118,47.5162,-122.26,1460,5200,66,66,0,1,0
344000.0,4,2.5,2400,4848,2.0,0,3,8,2400,98038,47.3626,-122.04,1980,5199,10,10,0,0,0
473000.0,3,2.25,1620,12309,2.0,0,3,7,1620,98074,47.6188,-122.029,2030,13963,27,27,0,0,0
365000.0,3,2.5,1780,1754,3.0,0,3,8,1780,98126,47.548,-122.373,1780,1607,7,7,0,0,0
510000.0,4,3.25,1980,9988,1.0,0,3,8,1340,98052,47.6883,-122.111,1980,8972,35,35,0,1,0
530000.0,3,1.5,1950,1963,3.0,0,3,8,1950,98117,47.6904,-122.397,1590,2028,12,12,0,0,0
107000.0,3,1.5,910,5120,1.0,0,3,6,910,98106,47.5238,-122.356,1410,5132,41,41,0,0,0
331000.0,2,1.0,1480,6210,1.0,0,3,7,1080,98133,47.774,-122.351,1290,7509,64,64,0,1,0
629800.0,3,2.5,2390,1984,2.0,0,3,8,2220,98027,47.5405,-122.027,2150,1984,6,6,0,1,0
579000.0,2,1.75,1560,4500,1.0,0,3,8,1560,98053,47.7128,-122.032,1860,4500,11,11,0,0,0
970000.0,4,3.25,2790,5420,1.0,0,3,9,1130,98177,47.7698,-122.386,2530,7200,1,51,1,1,1
460500.0,4,2.5,2170,7533,2.0,0,3,8,2170,98059,47.5057,-122.149,2170,8728,24,24,0,0,0
370000.0,3,2.75,1750,9166,1.0,0,4,7,1170,98155,47.7696,-122.325,1810,8760,35,35,0,1,0
567035.0,3,2.0,2064,46173,2.0,0,5,7,2064,98070,47.4469,-122.455,1640,21780,111,111,0,0,0
220000.0,3,1.75,1460,7226,1.0,0,3,7,1460,98198,47.3839,-122.321,1760,7226,22,22,0,0,0
795000.0,3,2.0,2420,17859,1.0,0,5,9,1500,98034,47.7074,-122.246,2955,17859,35,35,0,1,1
400000.0,3,1.0,1410,9704,1.0,0,3,8,1140,98074,47.6203,-122.036,1910,13639,32,32,0,1,0
470950.0,3,2.5,2560,16420,2.0,0,4,8,2560,98014,47.6916,-121.916,2120,16298,25,25,0,0,0
220000.0,2,1.0,890,4804,1.0,0,4,7,890,98133,47.7027,-122.346,1010,3844,87,87,0,0,0
691500.0,4,2.5,2600,7200,2.0,0,3,7,2600,98115,47.6944,-122.274,1790,6175,12,52,1,0,0
526000.0,2,2.0,1550,2400,1.5,0,4,7,1550,98103,47.654,-122.346,1180,1224,114,114,0,0,0
300000.0,3,1.75,1700,8481,2.0,0,3,7,1700,98003,47.2623,-122.305,1830,6600,21,21,0,0,0
605000.0,3,1.75,1930,5400,2.0,0,3,9,1930,98177,47.77,-122.391,2100,6840,37,37,0,0,1
700000.0,3,2.5,2530,623779,1.0,0,4,8,2530,98038,47.4188,-121.949,2120,100623,35,35,0,0,0
1000000.0,3,1.0,1880,5450,1.5,0,4,8,1880,98112,47.6453,-122.302,2580,5450,90,90,0,0,0
377500.0,3,2.0,1370,7200,1.0,0,3,7,1130,98125,47.7329,-122.308,1300,7208,59,88,1,1,0
674000.0,5,1.75,2110,5000,1.5,0,4,7,1250,98115,47.6745,-122.287,1720,5000,69,69,0,1,0
599000.0,4,4.75,3700,11000,1.0,0,4,7,1840,98028,47.768,-122.251,1720,11564,52,52,0,1,0
680000.0,4,2.5,2700,37431,1.0,0,4,8,1600,98072,47.7258,-122.117,2290,37431,37,37,0,1,0
580000.0,3,2.25,1670,7416,1.0,0,4,7,1220,98005,47.6028,-122.172,1710,7416,40,40,0,1,0
390000.0,3,3.0,1490,2944,2.0,0,3,7,960,98199,47.6506,-122.384,1590,1600,21,21,0,1,0
262500.0,3,2.0,1130,7200,1.0,0,4,6,1130,98166,47.4779,-122.342,1270,7500,70,70,0,0,0
765000.0,4,2.25,2620,17366,1.0,0,3,9,1430,98075,47.584,-122.077,2620,15335,31,31,0,1,1
296000.0,2,1.0,1370,8400,1.0,0,3,7,1370,98133,47.7344,-122.336,1330,8396,67,67,0,0,0
515000.0,3,1.75,1580,9147,1.0,0,4,7,1210,98008,47.6069,-122.112,2600,23564,47,47,0,1,1
267950.0,4,1.0,1730,7350,1.5,0,4,6,1730,98003,47.3467,-122.307,1440,7752,45,45,0,0,0
291700.0,3,2.5,1970,4120,1.5,0,3,6,1230,98106,47.5328,-122.346,1470,4080,88,88,0,1,0
338000.0,4,3.0,2090,7500,1.0,0,3,7,1370,98056,47.4888,-122.182,1810,7650,28,28,0,1,0
359950.0,4,3.25,2290,4785,2.0,0,3,9,2290,98038,47.3833,-122.037,2290,4785,7,7,0,0,0
3168750.0,5,3.5,4330,11979,1.0,0,3,12,2090,98004,47.6251,-122.218,4320,12000,6,6,0,1,1
360000.0,6,2.75,2850,15240,1.0,0,3,7,1850,98106,47.5288,-122.345,2090,7620,53,53,0,1,0
675000.0,3,2.5,2540,7680,2.0,0,4,9,2540,98177,47.7175,-122.364,2490,7680,13,74,1,0,1
530000.0,3,1.0,1370,4040,1.5,0,3,7,1370,98103,47.6867,-122.354,1220,3030,108,108,0,0,0
219950.0,3,1.5,1070,6601,1.0,0,3,6,1070,98002,47.3115,-122.209,1030,6614,30,30,0,0,0
598500.0,3,3.0,1560,2091,3.0,0,3,8,1560,98103,47.6604,-122.352,1530,2091,8,8,0,0,0
470000.0,3,2.5,2150,8221,2.0,0,3,8,2150,98059,47.5085,-122.15,2490,7951,22,22,0,0,0
290000.0,4,3.0,2390,4500,2.0,0,3,7,2390,98055,47.4872,-122.204,1320,4500,40,40,0,0,0
861000.0,3,2.0,2520,3959,1.0,0,5,8,1270,98105,47.6693,-122.289,1660,3959,83,83,0,1,0
369000.0,3,2.0,1550,8509,1.0,0,3,7,1150,98106,47.5299,-122.344,1840,7620,55,55,0,1,0
925000.0,4,2.5,3300,101930,2.0,0,4,10,3300,98029,47.576,-121.976,2880,213879,23,23,0,0,0
295000.0,4,2.5,2290,4539,2.0,0,3,7,2290,98058,47.4753,-122.172,1710,7200,13,13,0,0,0
385000.0,3,1.0,1020,5950,1.0,0,3,6,880,98106,47.5436,-122.357,1800,5950,65,65,0,1,0
390000.0,4,2.5,2560,43560,2.0,0,3,8,2560,98038,47.3692,-122.047,2130,10150,25,25,0,0,0
629000.0,4,2.5,2660,22050,2.0,0,3,9,2660,98059,47.4911,-122.125,3060,21111,18,18,0,0,0
1315000.0,4,3.5,3460,3997,2.0,0,3,10,2560,98103,47.6718,-122.329,1860,4000,10,10,0,1,0
462500.0,3,2.25,2350,51400,1.0,0,3,7,1390,98077,47.7417,-122.053,2350,51400,37,37,0,1,0
1530000.0,4,2.25,4250,16940,1.0,0,4,9,2380,98040,47.5453,-122.234,3460,17693,40,40,0,1,1
535000.0,3,2.5,1970,6634,2.0,0,3,8,1970,98029,47.5759,-122.012,2090,6176,26,26,0,0,0
448000.0,4,1.75,2560,8270,1.0,0,3,7,1480,98072,47.7572,-122.147,2320,8450,35,35,0,1,0
525000.0,3,1.75,1600,6120,1.5,0,3,7,1600,98115,47.6847,-122.291,1670,4590,90,90,0,0,0
1061600.0,4,3.0,2990,6695,2.0,0,3,10,2990,98075,47.5817,-122.047,2760,6600,0,0,0,0,0
333000.0,5,1.75,1240,8936,1.0,0,3,7,1240,98006,47.5738,-122.136,1600,9341,60,60,0,0,0
